"created per month",filters,filters,Count
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1604.any","3,237"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1605.any","3,024"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1606.any","2,840"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1607.any","2,753"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1608.any","2,502"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1609.any","2,222"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1610.any","2,109"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1611.any","1,875"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1612.any","1,792"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1701.any","1,694"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1702.any","1,557"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1703.any","1,507"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1704.any","1,404"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1705.any","1,328"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1706.any","1,304"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1707.any","1,258"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1708.any","1,175"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1709.any","1,090"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1710.any","1,073"
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1711.any",970
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1712.any",927
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1801.any",948
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1802.any",837
"2015-06-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1803.any",785
"2015-06-01 00:00:00","first_app:standalonetf","*","81,230"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1501.any",0
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1502.any",0
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1503.any",0
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1504.any",0
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1505.any",192
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1506.any","56,304"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1507.any","14,683"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1508.any","7,578"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1509.any","4,586"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1510.any","3,391"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1511.any","3,644"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1512.any","1,929"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1601.any","6,125"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1602.any","5,089"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1603.any","4,577"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1604.any","4,092"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1605.any","3,678"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1606.any","3,513"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1607.any","3,383"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1608.any","3,280"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1609.any","2,685"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1610.any","2,739"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1611.any","2,425"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1612.any","2,215"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1701.any","2,276"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1702.any","2,055"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1703.any","1,914"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1704.any","1,869"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1705.any","1,606"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1706.any","1,491"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1707.any","1,390"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1708.any","1,393"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1709.any","1,391"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1710.any","1,262"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1711.any","1,207"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1712.any","1,082"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1801.any","1,124"
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1802.any",960
"2015-06-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1803.any",964
"2015-06-01 00:00:00","first_app:topface AND platform:vk","*","131,895"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1501.any",0
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1502.any",0
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1503.any",0
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1504.any",0
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1505.any",185
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1506.any","102,193"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1507.any","27,183"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1508.any","15,459"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1509.any","11,388"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1510.any","9,832"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1511.any","6,716"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1512.any","4,713"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1601.any","15,917"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1602.any","14,211"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1603.any","13,524"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1604.any","11,442"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1605.any","10,635"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1606.any","10,033"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1607.any","9,450"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1608.any","8,832"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1609.any","7,953"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1610.any","7,417"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1611.any","6,163"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1612.any","5,948"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1701.any","5,893"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1702.any","5,351"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1703.any","5,101"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1704.any","4,878"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1705.any","4,660"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1706.any","4,001"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1707.any","3,748"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1708.any","3,717"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1709.any","3,555"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1710.any","3,450"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1711.any","3,380"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1712.any","3,135"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1801.any","2,985"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1802.any","2,823"
"2015-06-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1803.any","2,695"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","*","106,956"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1501.any",0
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1502.any",0
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1503.any",0
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1504.any",0
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1505.any",194
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1506.any","94,372"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1507.any","20,702"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1508.any","11,510"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1509.any","8,580"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1510.any","5,270"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1511.any","4,278"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1512.any","3,030"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1601.any","6,317"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1602.any","5,026"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1603.any","5,051"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1604.any","4,492"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1605.any","3,749"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1606.any","3,418"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1607.any","3,178"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1608.any","2,833"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1609.any","2,819"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1610.any","2,790"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1611.any","2,579"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1612.any","2,543"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1701.any","2,422"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1702.any","2,234"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1703.any","2,045"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1704.any","1,880"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1705.any","1,709"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1706.any","1,593"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1707.any","1,524"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1708.any","1,464"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1709.any","1,363"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1710.any","1,389"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1711.any","1,300"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1712.any","1,188"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1801.any","1,215"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1802.any","1,094"
"2015-06-01 00:00:00","first_app:topface AND platform:ok","_exists_:user_mau.1803.any","1,038"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","*","216,061"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1501.any",0
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1502.any",0
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1503.any",0
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1504.any",0
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1505.any",807
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1506.any","180,699"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1507.any","54,538"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1508.any","24,022"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1509.any","16,484"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1510.any","13,733"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1511.any","10,304"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1512.any","6,969"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1601.any","18,223"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1602.any","15,788"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1603.any","13,303"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1604.any","11,552"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1605.any","9,291"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1606.any","8,551"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1607.any","7,988"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1608.any","9,411"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1609.any","6,906"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1610.any","8,310"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1611.any","5,835"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1612.any","5,103"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1701.any","4,709"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1702.any","6,221"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1703.any","4,202"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1704.any","4,299"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1705.any","4,095"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1706.any","4,237"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1707.any","2,909"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1708.any","3,977"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1709.any","3,753"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1710.any","3,898"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1711.any","3,081"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1712.any","2,638"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1801.any","2,312"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1802.any","2,304"
"2015-06-01 00:00:00","first_app:topface AND platform:fb","_exists_:user_mau.1803.any","2,099"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","*","128,398"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1501.any",0
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1502.any",0
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1503.any",0
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1504.any",0
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1505.any",0
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1506.any",397
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1507.any","104,441"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1508.any","35,916"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1509.any","19,003"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1510.any","11,331"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1511.any","8,083"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1512.any","4,208"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1601.any","14,581"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1602.any","12,264"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1603.any","10,948"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1604.any","9,476"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1605.any","8,493"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1606.any","7,862"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1607.any","7,539"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1608.any","6,929"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1609.any","6,182"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1610.any","5,981"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1611.any","5,215"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1612.any","4,964"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1701.any","4,727"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1702.any","4,300"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1703.any","4,010"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1704.any","3,930"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1705.any","3,590"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1706.any","3,303"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1707.any","3,207"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1708.any","3,196"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1709.any","2,977"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1710.any","2,939"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1711.any","2,717"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1712.any","2,525"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1801.any","2,354"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1802.any","2,155"
"2015-07-01 00:00:00","first_app:topfacemobappandroid","_exists_:user_mau.1803.any","2,102"
"2015-07-01 00:00:00","first_app:topfacemobappios","*","42,939"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1501.any",0
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1502.any",0
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1503.any",0
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1504.any",0
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1505.any",0
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1506.any",145
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1507.any","35,416"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1508.any","12,340"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1509.any","6,594"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1510.any","3,604"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1511.any","2,642"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1512.any","1,376"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1601.any","5,032"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1602.any","4,330"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1603.any","3,884"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1604.any","3,348"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1605.any","3,128"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1606.any","2,842"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1607.any","2,771"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1608.any","2,519"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1609.any","2,297"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1610.any","2,141"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1611.any","1,966"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1612.any","1,835"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1701.any","1,793"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1702.any","1,578"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1703.any","1,522"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1704.any","1,366"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1705.any","1,357"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1706.any","1,312"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1707.any","1,221"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1708.any","1,147"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1709.any","1,098"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1710.any","1,054"
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1711.any",947
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1712.any",888
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1801.any",921
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1802.any",741
"2015-07-01 00:00:00","first_app:topfacemobappios","_exists_:user_mau.1803.any",756
"2015-07-01 00:00:00","first_app:standalonetf","*","82,682"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1501.any",0
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1502.any",0
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1503.any",0
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1504.any",0
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1505.any",0
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1506.any",215
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1507.any","53,502"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1508.any","14,126"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1509.any","6,512"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1510.any","4,459"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1511.any","4,146"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1512.any","2,288"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1601.any","6,814"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1602.any","5,728"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1603.any","5,131"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1604.any","4,634"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1605.any","4,067"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1606.any","3,887"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1607.any","3,731"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1608.any","3,546"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1609.any","3,022"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1610.any","2,984"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1611.any","2,609"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1612.any","2,399"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1701.any","2,479"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1702.any","2,267"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1703.any","1,996"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1704.any","1,997"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1705.any","1,810"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1706.any","1,590"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1707.any","1,476"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1708.any","1,461"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1709.any","1,443"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1710.any","1,392"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1711.any","1,236"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1712.any","1,175"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1801.any","1,157"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1802.any","1,059"
"2015-07-01 00:00:00","first_app:standalonetf","_exists_:user_mau.1803.any","1,041"
"2015-07-01 00:00:00","first_app:topface AND platform:vk","*","154,786"
"2015-07-01 00:00:00","first_app:topface AND platform:vk","_exists_:user_mau.1501.any",0
